date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:53	149/149	U-----	200	untouched ('OK')	text/plain	etag:%2216537df7f676fbdfdbbca74a1e187a17%22	https://www.air-closet.com/robots.txt		(from )
15:47:53	287125/287125	U--MCZ	200	updated ('OK')	text/html	etag:W/%2246195-rRy2rrxBqrZ0y0QIQJMIWuhkSXY%22	https://www.air-closet.com/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/index.html	(from )
15:47:53	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2018%20Mar%202021%2008:47:53%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Abo/Desktop/air-closet/www.googletagmanager.com/gtm.15445.delayed	(from https://www.air-closet.com/)
15:47:53	102524/102524	U--MC-	200	updated ('OK')	application/javascript	date:Thu,%2018%20Mar%202021%2008:47:53%20GMT	https://www.googleoptimize.com/optimize.js?id=GTM-M274G65	C:/Users/Abo/Desktop/air-closet/www.googleoptimize.com/optimize4357.js	(from https://www.air-closet.com/)
15:47:54	459649/459649	U-----	200	untouched ('OK')	text/css	etag:%223729ab3e49cd9902387f420d9edfee69%22	https://www.air-closet.com/assets/stylesheets/style.css	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/stylesheets/style.css	(from https://www.air-closet.com/)
15:47:54	1168780/1168780	---M-Z	200	added ('OK')	text/css	etag:%225739a0eb40eaa98489e027fd7d77215f%22	https://www.air-closet.com/assets/47e226b27740592bb2fd.css	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/47e226b27740592bb2fd.css	(from https://www.air-closet.com/)
15:47:55	21135/21135	---M--	200	added ('OK')	image/png	etag:%2250b557433bcb5f31889c7cc6c1949c64%22	https://cdn-g.assets.air-closet.com/assets/images/index/use_1.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/index/use_1.png	(from https://www.air-closet.com/)
15:47:55	26299/26299	---M--	200	added ('OK')	image/png	etag:%22032be26ef562edb6d8c2ece3edc48e29%22	https://cdn-g.assets.air-closet.com/assets/images/index/use_2.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/index/use_2.png	(from https://www.air-closet.com/)
15:47:56	34102/34102	---M--	200	added ('OK')	image/png	etag:%225b1b04d6584dfff25aa3bf4d6b5755cf%22	https://cdn-g.assets.air-closet.com/assets/images/index/use_3.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/index/use_3.png	(from https://www.air-closet.com/)
15:47:57	23817/23817	---M--	200	added ('OK')	image/png	etag:%225f6c7ec939cd33833192a818898b6dbb%22	https://cdn-g.assets.air-closet.com/assets/images/index/use_4.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/index/use_4.png	(from https://www.air-closet.com/)
15:47:57	60843/60843	U-----	200	untouched ('')	image/jpeg	etag:%228749135aa7e883bddd07a66d27688394%22	https://www.air-closet.com/assets/images/index/handling_items_1.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/index/handling_items_1.jpg	(from https://www.air-closet.com/)
15:47:57	6080/6080	---M--	200	added ('OK')	image/png	etag:%22e2c50f7372101863a6b05e3d2735d478%22	https://cdn-g.assets.air-closet.com/assets/images/later-payment/np.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/later-payment/np.png	(from https://www.air-closet.com/)
15:47:57	39824/39824	U-----	200	untouched ('')	image/png	etag:%22f6560ee8d4e59bbb745a7d93cedcddee%22	https://www.air-closet.com/assets/images/index/handling_items_2.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/index/handling_items_2.png	(from https://www.air-closet.com/)
15:47:58	5454/5454	---M--	200	added ('OK')	image/png	etag:%22fffcf515e7a29e0ac0fb324c48acb25e%22	https://cdn-g.assets.air-closet.com/assets/images/later-payment/np_sp.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/later-payment/np_sp.png	(from https://www.air-closet.com/)
15:47:59	92550/92550	---M--	200	added ('OK')	image/jpeg	etag:%22eefdb8fb7ef183ba38ef08921c2a11d4%22	https://cdn-g.assets.air-closet.com/assets/images/life/aclife_top.jpg	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/life/aclife_top.jpg	(from https://www.air-closet.com/)
15:47:59	137995/137995	U-----	200	untouched ('')	image/jpeg	etag:%22847bca24dc6620c24b08a961e223bd21%22	https://www.air-closet.com/assets/images/quality/sp/kv/1-1-background.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/sp/kv/1-1-background.jpg	(from https://www.air-closet.com/)
15:47:59	159269/159269	U-----	200	untouched ('')	image/jpeg	etag:%22ecb2d76ecd69f745daa73561648ca4c8%22	https://www.air-closet.com/assets/images/quality/pc/kv/1-1-background.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/kv/1-1-background.jpg	(from https://www.air-closet.com/)
15:47:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2018%20Mar%202021%2008:47:59%20GMT	https://www.air-closet.com/assets/images/quality/sp/q--kvbg-1-ac55752fa7.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/sp/q--kvbg-1-ac55752fa7.14.delayed	(from https://www.air-closet.com/)
15:47:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2018%20Mar%202021%2008:47:59%20GMT	https://www.air-closet.com/assets/images/quality/sp/q--kvbg-1-1-762cce3c2d.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/sp/q--kvbg-1-1-762cce3c2d.png	(from https://www.air-closet.com/)
15:47:59	166/166	U-----	200	untouched ('')	image/png	etag:%2202a2fc093a8d5df7178f067ac52ab3cf%22	https://www.air-closet.com/assets/images/quality/pc/q--kvno-arrow-45694646c5.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/q--kvno-arrow-45694646c5.png	(from https://www.air-closet.com/)
15:47:59	147456/147456	U-----	200	untouched ('')	image/png	etag:%22ea1f68b509c972b654143fa9f1986315%22	https://www.air-closet.com/assets/images/quality/pc/q--kvbg-1-ff330ea581.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/q--kvbg-1-ff330ea581.png	(from https://www.air-closet.com/)
15:47:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2018%20Mar%202021%2008:47:59%20GMT	https://www.air-closet.com/assets/images/quality/sp/q--kvbg-1-2-301ee19190.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/sp/q--kvbg-1-2-301ee19190.png	(from https://www.air-closet.com/)
15:48:00	339229/339229	U-----	200	untouched ('')	image/png	etag:%22b1002c1e6381e900c8ddb10dd8d2c1cc%22	https://www.air-closet.com/assets/images/quality/pc/q--s1bg-8bf1a58f5f.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/q--s1bg-8bf1a58f5f.png	(from https://www.air-closet.com/)
15:48:00	75344/75344	U-----	200	untouched ('')	image/png	etag:%22689223c7d5f488b392af27748e7b479a%22	https://www.air-closet.com/assets/images/quality/pc/q--s2img1-5faaef8931.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/q--s2img1-5faaef8931.png	(from https://www.air-closet.com/)
15:48:00	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2018%20Mar%202021%2008:48:00%20GMT	https://www.air-closet.com/assets/bundle.css?v=1615953275333	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/bundle996c.css	(from https://www.air-closet.com/)
15:48:01	374576/374576	U-----	200	untouched ('')	image/png	etag:%220744e4336d0f2f30fd0967c33635afb5%22	https://www.air-closet.com/assets/images/quality/pc/q--s3bg-ddcebd1db1.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/quality/pc/q--s3bg-ddcebd1db1.png	(from https://www.air-closet.com/)
15:48:03	3224/3224	U--M-Z	200	updated ('OK')	application/x-javascript	etag:%224757f019f1dd00d26d7740be6a9f2e0b%22	http://connect.facebook.net/ja_JP/sdk.js	C:/Users/Abo/Desktop/air-closet/connect.facebook.net/ja_JP/sdk.js	(from https://www.air-closet.com/)
15:48:03	1198/1198	U--M-Z	200	updated ('OK')	text/css	date:Thu,%2018%20Mar%202021%2008:48:01%20GMT	https://use.typekit.net/kps6lxx.css	C:/Users/Abo/Desktop/air-closet/use.typekit.net/kps6lxx.css	(from https://www.air-closet.com/)
15:48:04	4820/4820	U-----	200	untouched ('')	application/javascript	etag:%225e8adada-12d4%22	https://d.line-scdn.net/r/web/social-plugin/js/thirdparty/loader.min.js	C:/Users/Abo/Desktop/air-closet/d.line-scdn.net/r/web/social-plugin/js/thirdparty/loader.min.js	(from https://www.air-closet.com/)
15:48:04	9155/9155	U-----	200	untouched ('')	image/png	etag:%22faf22934617a0e727d95707882bf0271%22	https://www.air-closet.com/assets/images/accessory/bg.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/accessory/bg.png	(from https://www.air-closet.com/)
15:48:04	2839/2839	---M--	200	added ('OK')	image/png	etag:%22a268f30038b73040f3d6df34bf3c6670%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/logo.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/logo.png	(from https://www.air-closet.com/)
15:48:04	3737543/3737543	---M--	200	added ('OK')	image/gif	etag:%2208ad290113808978e93e7a5c32bf3614%22	https://cdn-g.assets.air-closet.com/assets/images/campaign/np-campaign/np-cp.gif	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/campaign/np-campaign/np-cp.gif	(from https://www.air-closet.com/)
15:48:05	1291/1291	---M--	200	added ('OK')	image/png	etag:%22391da2585effd4c7f39a705bddc81582%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/login.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/login.png	(from https://www.air-closet.com/)
15:48:06	245/245	---M--	200	added ('OK')	image/png	etag:%22948c53b3b93e9162f240d2e918461039%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/hamburger.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/hamburger.png	(from https://www.air-closet.com/)
15:48:07	494/494	---M--	200	added ('OK')	image/png	etag:%2201aff88103e2bc2cd22bd10da648d964%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/menu/close.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/menu/close.png	(from https://www.air-closet.com/)
15:48:09	3677131/3677131	---M--	200	added ('OK')	image/jpeg	etag:%224d9b3ebd15aaffa9ec0da437bd43b7e5%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/menu/img.jpg	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/common/header/menu/img.jpg	(from https://www.air-closet.com/)
15:48:09	258174/258174	U--MCZ	200	updated ('OK')	text/html	etag:W/%223f07e-a/9G6xAyJbWQPQLD6Y2Vv+ggUeQ%22	https://www.air-closet.com/style-book/	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/style-book/index.html	(from https://www.air-closet.com/)
15:48:09	268555/268555	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224190b-GWLSXuDUT0tH1MNX+1HFfTnous4%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC1.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC1.21.delayed	(from https://www.air-closet.com/)
15:48:10	258304/258304	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223f100-5HJkx3TOcHjHvsNtmKbuN2mrQ6k%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC2.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC2.png'	(from https://www.air-closet.com/)
15:48:11	258304/258304	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223f100-RX9gXBwVn5rWzrADSrYrpewl+5Q%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC3.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/desktop/item/item_PC3.png'	(from https://www.air-closet.com/)
15:48:11	253228/253228	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223dd2c-trTcR0FFFKt0p6XCKabkIKhBRyo%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP1.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP1.png'	(from https://www.air-closet.com/)
15:48:12	258304/258304	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223f100-v6Nzrnhqz9vLwT3BNEkMWruZioU%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP2.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP2.png'	(from https://www.air-closet.com/)
15:48:13	258304/258304	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223f100-xW6PREFlAKOJZDWyBse1VD/PUig%22	https://www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP3.png'	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/'/assets/images/guestlp/top/carousel/mobile/item/item_SP3.png'	(from https://www.air-closet.com/)
15:48:13	3523/3523	---M--	200	added ('OK')	image/png	etag:%2246f1ca7de059d263490ca47fed998d0e%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/number.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/number.png	(from https://www.air-closet.com/)
15:48:13	234768/234768	U-----	200	untouched ('')	image/jpeg	etag:%22979b548ff722c0322310e76ba25e2feb%22	https://www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_short_sp.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_short_sp.jpg	(from https://www.air-closet.com/)
15:48:13	253552/253552	U-----	200	untouched ('')	image/jpeg	etag:%22ee630c0e89f43d902c2eb8f5b84b3a5e%22	https://www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_short_pc.jpg	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/campaign/2021/for-medical-worker/bnr_short_pc.jpg	(from https://www.air-closet.com/)
15:48:14	7891/7891	---M--	200	added ('OK')	image/png	etag:%22dfce9346222d66014907459fa0673266%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/stylist.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/stylist.png	(from https://www.air-closet.com/)
15:48:14	11002/11002	U-----	200	untouched ('')	image/png	etag:%22f99a75f9269ce5f34ec9be2fae32c947%22	https://www.air-closet.com/assets/images/guestlp/top/evaluation/mobile/img.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/guestlp/top/evaluation/mobile/img.png	(from https://www.air-closet.com/)
15:48:14	17953/17953	U-----	200	untouched ('')	image/png	etag:%220b05a2f61ef387432fa05d3fb8ad3249%22	https://www.air-closet.com/assets/images/guestlp/top/evaluation/desktop/img.png	C:/Users/Abo/Desktop/air-closet/www.air-closet.com/assets/images/guestlp/top/evaluation/desktop/img.png	(from https://www.air-closet.com/)
15:48:15	298764/298764	---M--	200	added ('OK')	image/png	etag:%2231614228fb860fec064c0a416b78486d%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/3items.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/3items.png	(from https://www.air-closet.com/)
15:48:16	268702/268702	---M--	200	added ('OK')	image/png	etag:%22caa3f66210653d716fe5a5764c20e19e%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/1.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/1.png	(from https://www.air-closet.com/)
15:48:16	704835/704835	---M--	200	added ('OK')	image/png	etag:%229ac43ba721b394d6a12f3ba47052920c%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/img.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/img.png	(from https://www.air-closet.com/)
15:48:17	162234/162234	---M--	200	added ('OK')	image/png	etag:%22110c4144dd3761ed9a001d48dc6bedad%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/2.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/2.png	(from https://www.air-closet.com/)
15:48:17	191359/191359	---M--	200	added ('OK')	image/png	etag:%22f5ac213831b9ebaf4ca0c9b61831d533%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/3.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/3.png	(from https://www.air-closet.com/)
15:48:18	223630/223630	---M--	200	added ('OK')	image/png	etag:%2249a4adb2c0a363b411fa915e4ff1815d%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/4.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/4.png	(from https://www.air-closet.com/)
15:48:18	302873/302873	---M--	200	added ('OK')	image/png	etag:%22da7a56322dca49a256e1b124a2985dc2%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/5.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/5.png	(from https://www.air-closet.com/)
15:48:19	197819/197819	---M--	200	added ('OK')	image/png	etag:%22dafcb24fc2d7598d9796f2e2ef0d4c1d%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/7.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/7.png	(from https://www.air-closet.com/)
15:48:19	153405/153405	---M--	200	added ('OK')	image/png	etag:%22e51bf8ece553abc72a015a2b4dba8361%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/6.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/6.png	(from https://www.air-closet.com/)
15:48:20	4477/4477	---M--	200	added ('OK')	image/png	etag:%229e341bc04a1c63eb25a1565fb28b7d9e%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/number.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/number.png	(from https://www.air-closet.com/)
15:48:20	398660/398660	---M--	200	added ('OK')	image/png	etag:%2238d9a62d53e8635044dff22fbad43006%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/3items.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/3items.png	(from https://www.air-closet.com/)
15:48:21	651563/651563	---M--	200	added ('OK')	image/png	etag:%223b13ffa3d75d21bf098522d982ab4f73%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/img.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/img.png	(from https://www.air-closet.com/)
15:48:21	238188/238188	---M--	200	added ('OK')	image/png	etag:%22643882de18b7fc9f310b0c60840b776f%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/1.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/1.png	(from https://www.air-closet.com/)
15:48:22	174201/174201	---M--	200	added ('OK')	image/png	etag:%226cbe2d9c7d9fc7a73aa82b2de903a598%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/2.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/2.png	(from https://www.air-closet.com/)
15:48:22	219497/219497	---M--	200	added ('OK')	image/png	etag:%2228fed4fa3433fba4d4a4ff6b159bd9ec%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/3.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/3.png	(from https://www.air-closet.com/)
15:48:23	217323/217323	---M--	200	added ('OK')	image/png	etag:%22948cb485d43f586e8c358dc6802f5c81%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/4.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/4.png	(from https://www.air-closet.com/)
15:48:23	302534/302534	---M--	200	added ('OK')	image/png	etag:%220949503bfce44c1279e8b41f06c6b911%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/5.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/5.png	(from https://www.air-closet.com/)
15:48:24	155497/155497	---M--	200	added ('OK')	image/png	etag:%22788968f3a360b88e65cb3077b3cab184%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/6.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/6.png	(from https://www.air-closet.com/)
15:48:24	249031/249031	---M--	200	added ('OK')	image/png	etag:%222d04319deeeb34a9ad0cfe4454fe88fe%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/7.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/2/7.png	(from https://www.air-closet.com/)
15:48:24	3483/3483	---M--	200	added ('OK')	image/png	etag:%22d8f0ab21f1ab7c86f53dc475af8fbe93%22	https://cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/numberB.png	C:/Users/Abo/Desktop/air-closet/cdn-g.assets.air-closet.com/assets/images/guestlp/top/sample/1/numberB.png	(from https://www.air-closet.com/)
